Flooring,ViewYN,WaterfrontYN,BasementYN,PoolPrivateYN,OriginalListPrice,ListingKey,CloseDate,ClosePrice,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,CountyOrParish,MlsStatus,AttachedGarageYN,ParkingTotal,PropertySubType,LotSizeAcres,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,ListingContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,CloseMonth
Unknown,False,False,False,False,2750000.0,1119208106,2025-07-30,2800000.0,33.472807,-117.712567,23911 Amundsen,Residential,1784.0,2750000.0,2,Livel Real Estate,Monthly,1119208106.0,MB - Monarch Beach,Orange,Closed,True,4,SingleFamilyResidence,0.093,1972,23911.0,LG25158066,2,Dana Point,3,2025-07-30,2025-07-16,2025-07-14,CA,True,1,One,4050.0,3,False,2,Capistrano Unified,92629,387.0,4050.0,2025-07
"Carpet,Laminate,Tile",True,False,False,False,988000.0,1114276486,2025-07-30,988000.0,34.001619,-117.530785,4736 Marrieta Street,Residential,3527.0,988000.0,34,Fiv Realty Co.,None,1114276486.0,251 - Jurupa Valley,Riverside,Closed,True,5,SingleFamilyResidence,0.17,2016,4736.0,IG25108683,4,Jurupa Valley,5,2025-07-30,2025-06-22,2025-05-19,CA,True,2,Two,7405.0,2,False,3,Corona-Norco Unified,91752,0.0,7405.0,2025-07
"Carpet,Laminate,Tile",True,False,False,False,575000.0,1111355672,2025-07-03,515000.0,37.80555831,-120.99374078,1519 Tamara Court,Residential,1782.0,519500.0,64,Bailey Properties,None,1111355672.0,699 - Not Defined,San Joaquin,Closed,True,2,SingleFamilyResidence,0.1641,1997,1519.0,ML82001082,2,Escalon,4,2025-07-03,2025-06-07,2025-04-04,CA,True,1,Unknown,7150.0,3,False,2,Other,95320,0.0,7150.0,2025-07
Unknown,True,False,False,False,499000.0,1090294703,2024-11-18,499000.0,34.24163,-117.188949,641 Buckingham Square,Residential,1344.0,499000.0,10,COLDWELL BANKER SKY RIDGE REALTY,None,1090294703.0,287 - Arrowhead Area,San Bernardino,Closed,False,0,SingleFamilyResidence,0.1423,1967,641.0,IG24216800,3,Lake Arrowhead,5,2024-11-18,2024-10-28,2024-10-18,CA,True,1,ThreeOrMore,6200.0,2,False,0,Rim of the World,92352,0.0,6200.0,2024-11
"Carpet,Wood",False,False,False,False,750000.0,1129903118,2025-10-08,750000.0,36.67318076,-121.67518954,710 Stanford Avenue,Residential,1722.0,750000.0,13,eXp Realty of California Inc,None,1129903118.0,699 - Not Defined,Monterey,Closed,False,2,SingleFamilyResidence,0.14,1958,710.0,ML82019102,3,Salinas,4,2025-10-08,2025-09-09,2025-08-27,CA,True,1,Unknown,6100.0,3,False,2,Other,93901,0.0,6100.0,2025-10
"Carpet,Tile,Vinyl",False,False,False,False,2020000.0,1088763622,2024-10-15,2020000.0,37.76697365,-121.93241627,9684 Velvet Leaf Cir,Residential,2449.0,2020000.0,0,Venture Sotheby's Intl Rlty,Monthly,1088763622.0,Unknown,Contra Costa,Closed,True,3,SingleFamilyResidence,0.1465,2002,9684.0,41074397,3,San Ramon,4,2024-10-15,2024-09-25,2024-09-25,CA,True,2,Two,6381.0,3,False,3,Unknown,94582,50.0,6381.0,2024-10
Vinyl,True,False,False,False,589000.0,1127461946,2025-12-30,540000.0,34.450521,-117.162355,22970 Wren Street,Residential,2035.0,539700.0,99,COLDWELL BANKER TOP TEAM,None,1127461946.0,APPV - Apple Valley,San Bernardino,Closed,True,2,SingleFamilyResidence,1.9902,2025,22970.0,CV25186186,3,Apple Valley,4,2025-12-30,2025-11-25,2025-08-18,CA,False,1,One,86693.0,1,True,2,Apple Valley Unified,92308,0.0,86693.0,2025-12
Unknown,False,False,False,False,1498000.0,1153264031,2026-03-13,1840000.0,37.52795759,-122.27731449,513 Chesterton Avenue,Residential,1010.0,1498000.0,4,Coldwell Banker Realty,None,1153264031.0,699 - Not Defined,San Mateo,Closed,True,2,SingleFamilyResidence,0.1148,1953,513.0,ML82035611,1,Belmont,3,2026-03-13,2026-02-23,2026-02-19,CA,True,1,Unknown,5000.0,3,False,2,Other,94002,0.0,5000.0,2026-03
Unknown,False,False,False,False,1088000.0,1063359147,2024-04-15,1200000.0,37.6492485,-122.4757169,459 Inverness Drive,Residential,1220.0,1088000.0,13,Compass,None,1063359147.0,699 - Not Defined,San Mateo,Closed,True,1,SingleFamilyResidence,0.1148,1955,459.0,ML81957340,2,Pacifica,4,2024-04-15,2024-03-27,2024-03-14,CA,True,1,Unknown,5000.0,3,False,1,Other,94044,0.0,5000.0,2024-04
Wood,False,False,False,False,1695000.0,1128143696,2025-09-11,1825000.0,33.677714,-117.928025,1696 Palau Place,Residential,1776.0,1695000.0,7,Circle Real Estate,None,1128143696.0,C1 - Mesa Verde,Orange,Closed,True,2,SingleFamilyResidence,0.191,1960,1696.0,PW25188167,2,Costa Mesa,3,2025-09-11,2025-08-28,2025-08-01,CA,True,1,One,8319.0,1,False,2,Newport Mesa Unified,92626,0.0,8319.0,2025-09
"Carpet,Tile",True,False,False,False,569900.0,540781784,2022-01-20,569900.0,33.664333,-117.163951,31446     Westwind Lane,Residential,2243.0,569900.0,90,Spectrum Capital Group,None,540781784.0,SRCAR - Southwest Riverside County,Riverside,Closed,True,2,SingleFamilyResidence,0.17,2005,31446.0,SW21194709,3,Menifee,3,2022-01-20,2021-12-07,2021-09-02,CA,True,2,Two,7405.0,0,False,2,Perris Union High,92584,0.0,7405.0,2022-01
"Carpet,Tile",True,False,False,False,810000.0,1144268607,2026-01-15,775000.0,34.299988,-118.85483,14720 Marymount Street,Residential,1521.0,799999.0,69,RE/MAX One,Monthly,1144268607.0,NMP - North Moorpark,Ventura,Closed,True,2,SingleFamilyResidence,0.15,1987,14720.0,SR25220402,2,Moorpark,3,2026-01-15,2025-12-30,2025-09-18,CA,True,1,One,6534.0,3,False,2,Moorpark Unified,93021,145.0,6534.0,2026-01
"Carpet,Laminate,Tile,Wood",True,False,False,False,850000.0,1111366751,2025-06-02,850000.0,33.02432149,-116.8719361,1239 Keyser Rd,Residential,1382.0,850000.0,9,Ramona Estates Properties,None,1111366751.0,92065 - Ramona,San Diego,Closed,False,3,SingleFamilyResidence,4.81,1935,1239.0,250023566SD,2,Ramona,3,2025-06-02,2025-04-13,2025-04-03,CA,False,1,One,4.81,3,False,0,Unknown,92065,0.0,209523.6,2025-06
Unknown,True,False,False,False,549000.0,1079694893,2024-10-25,510000.0,34.138121000000005,-116.41383700000002,57300 Farrelo Road,Residential,1744.0,525000.0,33,Coldwell Banker Roadrunner,None,1079694893.0,DC543 - Western Hills Estates,San Bernardino,Closed,False,3,SingleFamilyResidence,0.5223,1984,57300.0,JT24168746,3,Yucca Valley,3,2024-10-25,2024-09-17,2024-08-15,CA,True,1,One,22750.0,3,False,3,Morongo Unified,92284,0.0,22750.0,2024-10
"Carpet,Vinyl",False,False,False,False,691990.0,1132399449,2026-03-17,691990.0,33.634168,-116.235807,81849 Mission Palms Drive,Residential,2529.0,691990.0,51,D R Horton America's Builder,Monthly,1132399449.0,699 - Not Defined,Riverside,Closed,True,2,SingleFamilyResidence,0.1842,2026,81849.0,SW25200488,3,La Quinta,3,2026-03-17,2025-10-26,2025-09-05,CA,False,1,One,8025.0,3,True,2,Coachella Valley Unified,92253,209.0,8025.0,2026-03
"Laminate,Tile",False,False,False,False,959000.0,1112528869,2025-08-11,890000.0,32.79454194,-117.01668543,6373 Lake Albano Ave,Residential,1050.0,899000.0,87,Coldwell Banker West,None,1112528869.0,92119 - San Carlos,San Diego,Closed,True,2,SingleFamilyResidence,0.1492,1957,6373.0,250026378SD,2,San Diego,3,2025-08-11,2025-07-28,2025-05-02,CA,True,1,One,6500.0,3,False,1,Unknown,92119,0.0,6500.0,2025-08
"Laminate,Wood",False,False,False,False,675000.0,1060252803,2024-04-04,791000.0,37.7095893,-122.1316361,14820 Bancroft Ave,Residential,1174.0,675000.0,12,RE/MAX Accord,None,1060252803.0,Unknown,Alameda,Closed,True,2,SingleFamilyResidence,0.1171,1948,14820.0,41049584,1,San Leandro,2,2024-04-04,2024-03-05,2024-02-22,CA,True,1,One,5100.0,3,False,2,Unknown,94578,0.0,5100.0,2024-04
Laminate,False,False,False,False,925000.0,1073215699,2024-06-05,998000.0,34.026661,-118.090826,420 E Los Amigos Avenue,Residential,1848.0,925000.0,16,Compass,None,1073215699.0,674 - Montebello,Los Angeles,Closed,True,2,SingleFamilyResidence,0.2067,1960,420.0,24386871,2,Montebello,3,2024-06-05,2024-05-17,2024-05-01,CA,True,1,One,9004.0,3,False,2,Unknown,90640,0.0,9004.0,2024-06
"Carpet,Wood",True,False,False,False,1190000.0,1044770890,2023-10-05,1355000.0,34.19442,-118.305043,701 N Bel Aire Drive,Residential,1702.0,1190000.0,9,Keller Williams Realty-Studio City,None,1044770890.0,610 - Burbank,Los Angeles,Closed,False,2,SingleFamilyResidence,0.1637,1952,701.0,SR23163931,2,Burbank,3,2023-10-05,2023-09-10,2023-08-31,CA,True,1,One,7129.0,3,False,2,Burbank Unified,91501,0.0,7129.0,2023-10
Unknown,False,False,False,True,950000.0,1132092068,2025-10-07,1010000.0,33.768725,-118.000678,7362 Stahov Avenue,Residential,1252.0,999500.0,5,RE/MAX Select One,None,1132092068.0,59 - Westminster North of 405 & Westminster,Orange,Closed,True,2,SingleFamilyResidence,0.2537,1956,7362.0,OC25198322,2,Westminster,3,2025-10-07,2025-09-09,2025-08-19,CA,True,1,One,11050.0,3,False,2,Westminster Unified,92683,0.0,11050.0,2025-10
"Carpet,Laminate",True,False,False,False,850000.0,1090237473,2024-12-26,850000.0,34.085348,-117.91013999999998,142 S Eileen Avenue,Residential,1768.0,850000.0,3,A + Realty & Mortgage,None,1090237473.0,614 - Covina,Los Angeles,Closed,True,2,SingleFamilyResidence,0.1569,1964,142.0,TR24215454,2,Covina,3,2024-12-26,2024-10-23,2024-10-17,CA,True,1,One,6834.0,3,False,2,Covina Valley Unified,91722,0.0,6834.0,2024-12
"Tile,Wood",True,False,False,False,4170000.0,1045656070,2023-12-04,4170000.0,37.4772693,-122.2500612,176 Hillview Avenue,Residential,3790.0,4170000.0,5,KW Advisors,None,1045656070.0,699 - Not Defined,San Mateo,Closed,True,2,SingleFamilyResidence,0.3023,2023,176.0,ML81942972,4,Redwood City,4,2023-12-04,2023-09-30,2023-09-25,CA,True,1,Unknown,13169.0,3,False,2,Other,94062,0.0,13169.0,2023-12
Unknown,True,False,False,False,795000.0,1040163137,2023-08-10,807000.0,33.228448,-117.240993,307 TAYLOR Street,Residential,1595.0,795000.0,7,Coldwell Banker Realty,None,1040163137.0,92084 - Vista,San Diego,Closed,True,2,SingleFamilyResidence,0.32,1983,307.0,NDP2305379,2,Vista,3,2023-08-10,2023-07-19,2023-07-12,CA,True,1,One,0.32,3,False,2,Vista Unified,92084,0.0,13939.2,2023-08
Unknown,False,False,False,False,1250000.0,1133019877,2026-01-16,1125000.0,34.13412559,-117.50516037,6602 Torrey Pine Ct,Residential,2808.0,1195000.0,87,The Oppenheim Group,None,1133019877.0,688 - Rancho Cucamonga,San Bernardino,Closed,False,4,SingleFamilyResidence,0.27,2003,6602.0,250038383SD,4,Rancho Cucamonga,5,2026-01-16,2025-12-07,2025-09-08,CA,False,1,One,11761.0,3,False,2,Unknown,91739,0.0,11761.0,2026-01
Unknown,False,False,False,True,1199000.0,1132917691,2025-09-24,1180000.0,33.891049,-117.834932,4802 Santa Fe Street,Residential,1722.0,1199000.0,0,Berkshire Hathaway HomeService,None,1132917691.0,85 - Yorba Linda,Orange,Closed,True,2,SingleFamilyResidence,0.1655,1964,4802.0,OC25200543,2,Yorba Linda,3,2025-09-24,2025-09-05,2025-09-03,CA,True,1,One,7210.0,4,False,2,Placentia-Yorba Linda Unified,92886,0.0,7210.0,2025-09
Unknown,False,False,False,False,770000.0,1037510474,2023-05-30,810000.0,33.822226,-117.890937,1830 E Turin Avenue,Residential,1288.0,770000.0,6,Keller Williams Realty- Norco,None,1037510474.0,78 - Anaheim East of Harbor,Orange,Closed,True,2,SingleFamilyResidence,0.1387,1968,1830.0,IG23083395,2,Anaheim,3,2023-05-30,2023-05-21,2023-05-15,CA,True,1,One,6040.0,3,False,2,Anaheim Union High,92805,0.0,6040.0,2023-05
"Carpet,Tile,Wood",False,False,False,False,449900.0,1040486422,2023-10-19,460000.0,33.787585,-116.966776,394 Angela Way,Residential,1741.0,449900.0,22,RE/MAX Empire Properties,None,1040486422.0,SRCAR - Southwest Riverside County,Riverside,Closed,True,2,SingleFamilyResidence,0.24,1983,394.0,TR23134355,2,San Jacinto,3,2023-10-19,2023-09-12,2023-07-21,CA,True,1,One,10454.0,3,False,2,San Jacinto Unified,92583,0.0,10454.0,2023-10
"Carpet,Stone,Wood",False,False,False,False,2398000.0,1040816163,2023-08-25,2620000.0,37.342312,-122.0503522,1567 S Mary Avenue,Residential,1615.0,2398000.0,6,Compass,None,1040816163.0,699 - Not Defined,Santa Clara,Closed,True,2,SingleFamilyResidence,0.2287,1956,1567.0,ML81936208,2,Sunnyvale,3,2023-08-25,2023-08-01,2023-07-26,CA,True,1,Unknown,9960.0,3,False,2,Other,94087,0.0,9960.0,2023-08
"Carpet,Laminate,Wood",False,False,False,False,1279000.0,1126868574,2025-09-10,1320000.0,37.53336149,-122.04636627,7551 Buckeye Pl,Residential,1910.0,1279000.0,7,Legacy Real Estate & Assoc.,None,1126868574.0,Unknown,Alameda,Closed,True,2,SingleFamilyResidence,0.1557,1963,7551.0,41108043,2,Newark,4,2025-09-10,2025-08-20,2025-08-13,CA,True,2,Two,6784.0,3,False,2,Unknown,94560,0.0,6784.0,2025-09
Tile,False,False,False,False,449000.0,1077937070,2024-10-11,430000.0,33.69465,-117.190466,26858 Pinckney Way,Residential,1308.0,429900.0,49,"DIXIE ROBERTS, BROKER",None,1077937070.0,SRCAR - Southwest Riverside County,Riverside,Closed,True,2,SingleFamilyResidence,0.18,1986,26858.0,IV24143969,2,Menifee,3,2024-10-11,2024-09-10,2024-07-23,CA,True,1,One,7841.0,3,False,2,Perris Union High,92586,0.0,7841.0,2024-10
Unknown,False,False,False,False,778000.0,1137757778,2025-11-07,865000.0,33.859258000000004,-118.317169,18901 Haas Avenue,Residential,1850.0,778000.0,16,Estate Properties,None,1137757778.0,133 - N Torrance - East,Los Angeles,Closed,True,1,SingleFamilyResidence,0.1172,1951,18901.0,SB25231698,2,Torrance,4,2025-11-07,2025-10-23,2025-10-03,CA,False,1,One,5105.0,4,False,1,Torrance Unified,90504,0.0,5105.0,2025-11
Unknown,True,False,False,True,1598000.0,1037278073,2023-06-21,1530000.0,34.113247,-118.03869,205     Walnut Avenue,Residential,2383.0,1598000.0,13,Re/Max Premier Prop SanMarino,None,1037278073.0,605 - Arcadia,Los Angeles,Closed,False,2,SingleFamilyResidence,0.4061,1947,205.0,AR23077624,2,Arcadia,4,2023-06-21,2023-05-18,2023-05-05,CA,True,1,One,17690.0,4,False,2,Arcadia Unified,91007,0.0,17690.0,2023-06
"Laminate,Tile",False,False,False,False,649900.0,1048576838,2024-03-19,590000.0,37.9270618,-122.334971,350 S 36Th St,Residential,1039.0,599900.0,82,Security Pacific Real Estate,None,1048576838.0,Unknown,Contra Costa,Closed,True,1,SingleFamilyResidence,0.1148,1955,350.0,41044901,1,Richmond,3,2024-03-19,2024-02-14,2023-11-24,CA,True,1,One,5000.0,3,False,1,Unknown,94804,0.0,5000.0,2024-03
"Carpet,Tile",True,False,False,False,759999.0,1090153444,2024-12-26,735000.0,33.929869000000004,-117.342549,6736 Redlands Court,Residential,2175.0,744900.0,51,Windermere Tower Properties,None,1090153444.0,252 - Riverside,Riverside,Closed,True,2,SingleFamilyResidence,0.24,1978,6736.0,IV24213568,3,Riverside,4,2024-12-26,2024-12-05,2024-10-15,CA,True,1,One,10454.0,4,False,2,Riverside Unified,92506,0.0,10454.0,2024-12
"Carpet,Vinyl",True,False,False,False,1299990.0,1147622448,2026-02-25,1224990.0,34.477314,-118.560885,29519 Corte Azulejo,Residential,3920.0,1249990.0,55,Keller Williams Realty,Monthly,1147622448.0,TSRO - Tesoro de Valle,Los Angeles,Closed,True,2,SingleFamilyResidence,0.188,2023,29519.0,OC25272493,5,Valencia,5,2026-02-25,2026-02-01,2025-12-08,CA,False,2,Two,8189.0,1,True,2,William S. Hart Union,91354,253.0,8189.0,2026-02
"Carpet,Tile,Wood",False,False,False,False,1725000.0,1090518568,2024-12-18,1997000.0,37.8348031,-122.22182645,5860 Heron Dr,Residential,2861.0,1725000.0,39,KW Advisors East Bay,None,1090518568.0,Unknown,Alameda,Closed,True,2,SingleFamilyResidence,0.3079,1939,5860.0,41077282,3,Oakland,4,2024-12-18,2024-12-01,2024-10-23,CA,True,1,One,13410.0,3,False,2,Oakland,94618,0.0,13410.0,2024-12
Laminate,True,False,False,True,659900.0,1037248529,2023-06-30,671000.0,34.145113,-117.374204,5958 Sycamore,Residential,2060.0,659900.0,13,DREAM LIFE REALTY,None,1037248529.0,272 - Rialto,San Bernardino,Closed,True,3,SingleFamilyResidence,0.238,1977,5958.0,CV23077049,2,Rialto,4,2023-06-30,2023-06-02,2023-05-04,CA,True,1,One,10367.0,4,False,3,Westwood,92377,0.0,10367.0,2023-06
Wood,False,False,False,False,899000.0,1063233708,2024-05-31,840000.0,33.728512,-118.284269,329 W 17th Street,Residential,1274.0,849000.0,31,Keller Williams Coastal Prop.,None,1063233708.0,185 - Plaza,Los Angeles,Closed,False,2,SingleFamilyResidence,0.1148,1948,329.0,PW24049604,2,San Pedro,3,2024-05-31,2024-05-01,2024-03-11,CA,True,1,One,5001.0,3,False,2,Los Angeles Unified,90731,0.0,5001.0,2024-05
"Carpet,Wood",False,False,False,False,899000.0,1072818704,2024-07-30,650000.0,37.9645515,-122.5301731,223 Southern Heights Blvd,Residential,934.0,799000.0,60,Cal State Realty Services,None,1072818704.0,Unknown,Marin,Closed,False,1,SingleFamilyResidence,0.3444,1961,223.0,41057434,2,San Rafael,3,2024-07-30,2024-06-24,2024-04-25,CA,True,1,One,15000.0,3,False,1,Unknown,94901,0.0,15000.0,2024-07
"Tile,Vinyl,Wood",True,False,False,False,1349000.0,1061491184,2024-03-26,1455000.0,33.811996,-118.36095,23525 Leyte Drive,Residential,2074.0,1349000.0,5,Compass,None,1061491184.0,129 - South Torrance,Los Angeles,Closed,True,4,SingleFamilyResidence,0.1427,1962,23525.0,SB24028281,2,Torrance,4,2024-03-26,2024-02-27,2023-11-27,CA,True,1,MultiSplit,6217.0,2,False,2,Torrance Unified,90505,0.0,6217.0,2024-03
"Carpet,Tile,Wood",False,False,False,False,2998000.0,1045859617,2023-11-15,3560000.0,37.3474234,-122.0456218,779 Cathedral Drive,Residential,2554.0,2998000.0,7,Compass,None,1045859617.0,699 - Not Defined,Santa Clara,Closed,True,4,SingleFamilyResidence,0.2417,1959,779.0,ML81943185,4,Sunnyvale,5,2023-11-15,2023-10-10,2023-10-03,CA,True,1,Unknown,10530.0,3,False,2,Other,94087,0.0,10530.0,2023-11
"Carpet,Tile",False,False,False,False,969000.0,1129485432,2025-11-25,835000.0,34.270252,-118.524333,17916 Ludlow Street,Residential,1301.0,850000.0,61,RE/MAX One,None,1129485432.0,GH - Granada Hills,Los Angeles,Closed,True,2,SingleFamilyResidence,0.1493,1972,17916.0,SR25192396,2,Granada Hills,3,2025-11-25,2025-10-26,2025-08-26,CA,True,1,One,6505.0,3,False,2,Los Angeles Unified,91344,0.0,6505.0,2025-11
Unknown,True,False,False,False,1100000.0,1064932949,2025-03-27,775000.0,34.270614,-117.203058,27501 Alpen Drive,Residential,1996.0,799900.0,335,KELLER WILLIAMS LAKE ARROWHEAD,None,1064932949.0,287A - Arrowhead Woods,San Bernardino,Closed,False,0,SingleFamilyResidence,0.4821,1971,27501.0,RW24060980,3,Lake Arrowhead,3,2025-03-27,2025-02-25,2024-03-27,CA,True,1,ThreeOrMore,21000.0,1,False,0,Rim of the World,92352,0.0,21000.0,2025-03
"Laminate,Wood",False,False,False,False,675000.0,1063427916,2024-04-18,685000.0,37.9739798,-122.2934802,3115 Keith Dr.,Residential,1326.0,675000.0,2,Larry Daly & Associates,None,1063427916.0,Unknown,Contra Costa,Closed,True,2,SingleFamilyResidence,0.1354,1957,3115.0,41053069,2,Richmond,3,2024-04-18,2024-03-19,2024-03-17,CA,True,1,One,5900.0,3,False,2,Unknown,94803,0.0,5900.0,2024-04
Unknown,False,False,False,False,2499000.0,1088934470,2025-02-03,2300000.0,33.983165,-118.377299,5544 W 63rd Street,Residential,3025.0,2375000.0,89,PLG Estates,None,1088934470.0,103 - Ladera Heights,Los Angeles,Closed,True,4,SingleFamilyResidence,0.208,1961,5544.0,24446055,4,Los Angeles,4,2025-02-03,2024-12-25,2024-09-27,CA,True,1,One,9061.0,3,False,2,Inglewood Unified,90056,0.0,9061.0,2025-02
Unknown,True,False,False,False,599900.0,1076832315,2024-10-14,580000.0,32.857258,-116.618533,24453 Manzanita Dr Drive,Residential,1877.0,599900.0,65,Keller Williams Realty,None,1076832315.0,91916 - Descanso,San Diego,Closed,True,2,SingleFamilyResidence,0.3038,1982,24453.0,PTP2403747,2,Descanso,3,2024-10-14,2024-09-14,2024-06-16,CA,True,1,MultiSplit,13233.0,0,False,2,Mountain Empire Unified,91916,0.0,13233.0,2024-10
"Laminate,Wood",True,False,False,False,299900.0,1040259858,2023-10-06,300000.0,39.760089,-121.85222,550 White Avenue,Residential,1068.0,294900.0,32,Parkway Real Estate Co.,None,1040259858.0,Unknown,Butte,Closed,False,1,SingleFamilyResidence,0.21,1957,550.0,SN23128012,1,Chico,3,2023-10-06,2023-09-11,2023-07-13,CA,True,1,One,9148.0,3,False,0,Chico Unified,95926,0.0,9148.0,2023-10
"Carpet,Laminate,Tile",True,False,False,False,632900.0,1119870411,2025-09-22,625000.0,34.620483,-118.190842,3414 Club Rancho Drive,Residential,2850.0,632900.0,28,"Berkshire Hathaway HomeServices Troth, Realtors",None,1119870411.0,PLM - Palmdale,Los Angeles,Closed,True,3,SingleFamilyResidence,0.145,2003,3414.0,SR25166839,3,Palmdale,4,2025-09-22,2025-08-21,2025-07-24,CA,True,2,Two,6318.0,1,False,3,Antelope Valley Union,93551,0.0,6318.0,2025-09
Unknown,False,False,False,True,1000000.0,1069750416,2024-06-10,1028000.0,33.9540158,-117.5823972,13704 Beaconsfield Lane,Residential,3316.0,1000000.0,15,Keller Williams Realty Irvine,None,1069750416.0,249 - Eastvale,Riverside,Closed,True,3,SingleFamilyResidence,0.15,2002,13704.0,PW24021337,3,Eastvale,6,2024-06-10,2024-05-05,2024-04-19,CA,True,2,Two,6534.0,0,False,3,Corona-Norco Unified,92880,0.0,6534.0,2024-06
Unknown,True,False,False,False,1150000.0,1046297660,2023-12-20,1110000.0,34.175403,-118.319507,306 N Lomita Street,Residential,1416.0,1089000.0,37,"Real Brokerage Technologies, Inc.",None,1046297660.0,610 - Burbank,Los Angeles,Closed,False,2,SingleFamilyResidence,0.1579,1941,306.0,BB23179309,2,Burbank,3,2023-12-20,2023-12-05,2023-09-22,CA,True,1,One,6877.0,3,False,2,Burbank Unified,91506,0.0,6877.0,2023-12
Unknown,True,False,False,False,2198000.0,1037935906,2023-07-13,2205000.0,33.73538,-117.742113,145     Donati,Residential,2548.0,2198000.0,11,Keller Williams Realty Irvine,Monthly,1037935906.0,OH - Orchard Hills,Orange,Closed,True,2,SingleFamilyResidence,0.0864,2018,145.0,OC23096267,3,Irvine,4,2023-07-13,2023-06-12,2023-05-23,CA,False,2,Two,3765.0,1,False,2,Irvine Unified,92602,299.0,3765.0,2023-07
Unknown,True,False,False,False,572000.0,1075983467,2024-07-24,580000.0,33.9178609,-118.2494776,12615 S Slater Avenue,Residential,964.0,572000.0,25,Boardwalk Properties,None,1075983467.0,699 - Not Defined,Los Angeles,Closed,False,0,SingleFamilyResidence,0.2183,1941,12615.0,PW24110675,1,Compton,2,2024-07-24,2024-06-25,2024-05-31,CA,False,1,One,9509.0,1,False,0,Los Angeles Unified,90222,0.0,9509.0,2024-07
